Text,Lable,Social dependency
其实我一直不是很懂为什么自从蔡徐坤代言了BNA之后就一直那么招黑。在他代言NBA之前，网上也有他打篮球的视频啊，但那时你们都在说“哇，我们坤坤好帅啊，好可爱啊！”也没见你们像现在这样骂他，难到就因为他接了一个可能不是很适合他的代言，就要承受你们的谩骂吗？代言人是谁选的？还不是NBA的主办,0,comment:#蔡徐坤停止与NBA合作# 蔡徐坤仅是2019年新春贺岁大使，从来都不是NBA形象大使或者代言人。而他拍摄的三则宣传片也只是以球迷身份，并未收取商业费用。蔡徐坤和粉丝始终坚持一个中国原则，祖国利益高于一切。合作已经结束，也及时表明了立场。请不要再抖机灵造谣艾特他了，善良一点。
动漫节偶遇鸡太美我蔡哥，美国回来了#你打球好像蔡徐坤##NBA吐槽大会# 就是打篮球的微博视频 ​,1,comment:
#蔡徐坤停止与NBA合作# 蔡徐坤仅是2019年新春贺岁大使，从来都不是NBA形象大使或者代言人。而他拍摄的三则宣传片也只是以球迷身份，并未收取商业费用。蔡徐坤和粉丝始终坚持一个中国原则，祖国利益高于一切。合作已经结束，也及时表明了立场。请不要再抖机灵造谣艾特他了，善良一点。
#NBA吐槽大会# 都是流量小生：蔡徐坤打篮球VS鹿晗打篮球 ​​​,0
百分之八十以上的勇士球迷是90后00后，缺乏雄性激素的一代人，以蔡徐坤为代表的NBA中国市场，注定是为这些年轻流量所准备的，NBA毕竟商业联盟，哪些队的打法更有市场吸引力，哪些球星更有话题性，哪些能吸引年轻流量，老球迷能一眼看透，肖华团队当然也更清楚。而大多数火蜜，蜜的不是火箭队，而是德州 ​,0,comment:#蔡徐坤停止与NBA合作# 蔡徐坤仅是2019年新春贺岁大使，从来都不是NBA形象大使或者代言人。而他拍摄的三则宣传片也只是以球迷身份，并未收取商业费用。蔡徐坤和粉丝始终坚持一个中国原则，祖国利益高于一切。合作已经结束，也及时表明了立场。请不要再抖机灵造谣艾特他了，善良一点。
蔡徐坤 #蔡徐坤Hard To Get# 很想回家啊，可是回家后又很想去工作啊感觉自己一个人呆着比较自由又很害怕孤独最怕的是习惯了孤独在此我要吐槽我同事知道我喜欢蔡徐坤，天天要表现出他也很喜欢的样子啊啊啊啊啊很黑粉耶，因为他是喜欢nba的虽然都是跟我开玩笑的但是我不是很喜欢啊,0,comment:@蔡徐坤 这次Hard to get的MV真的Hard to get了…以后取歌名真的要小心了.我先交彩蛋！
球场怎么全是蔡徐坤的梗？你知道蔡徐坤是谁嘛？NBA形象大使。。。 上海·南翔镇 ​,1
#五四青年蔡徐坤#@新京报 我真的没搞明白！这是什么一个情况？新京报，我本以为是一个非常明白事理，搞明是非的一家报社，结果呢？太让我失望了！蔡徐坤她凭什么上新青年？啊？五四运动的精神之所在在哪？就是因为蔡徐坤他把自己装扮的很好看，装扮的像个女的吗？就因为他是NBA中国区形象大使,1
14年最垃圾的篮球游戏，蔡徐坤看了都表示想打人#NBA吐槽大会# 好看的篮球视频的微博视频 ​,1
@VxxPANY：先问是不是再问该不该  辩题都错了还辩个鬼啊蔡徐坤是NBA新春贺岁活动大使不是形象大使,0
蔡徐坤自从他成为NBA的现象大使后就是大家讽刺的对象，他只是一个现象大使又不是去参加比赛，大家没有必要去讽刺一个如此努力的人，网恋暴力无须负责，但请尊重每一个为梦想奋斗的人！蔡徐坤 ​,0,comment:#蔡徐坤停止与NBA合作# 蔡徐坤仅是2019年新春贺岁大使，从来都不是NBA形象大使或者代言人。而他拍摄的三则宣传片也只是以球迷身份，并未收取商业费用。蔡徐坤和粉丝始终坚持一个中国原则，祖国利益高于一切。合作已经结束，也及时表明了立场。请不要再抖机灵造谣艾特他了，善良一点。
蔡徐坤姐妹们，咱家坤哥某音黑热搜，需不需要nba 出来道歉 ​,0,comment:#蔡徐坤停止与NBA合作# 蔡徐坤仅是2019年新春贺岁大使，从来都不是NBA形象大使或者代言人。而他拍摄的三则宣传片也只是以球迷身份，并未收取商业费用。蔡徐坤和粉丝始终坚持一个中国原则，祖国利益高于一切。合作已经结束，也及时表明了立场。请不要再抖机灵造谣艾特他了，善良一点。
某队的操作真和蔡徐坤一模一样 动不动联盟调查 不多说 果然蔡徐坤是nba全明星形象大使是有原因的 这操作和粉丝都极其相似。#NBA吐槽大会#,1
就从截下来的几秒说人搔首弄姿，那现在的爱豆估计没有一个不是搔首弄姿的了。再说篮球又怎么了，他也没正经打过篮球吧，再说就是打得不好又怎样？可能爱打篮球的除了蔡徐坤，其他人都能去NBA吧～ “告诉爸爸，喜欢我是对的”蔡徐坤很好，值得喜欢,0
蔡徐坤你说这人油头满面根本不懂NBA写歌写鸡你好美不配一群迷妹追其实你没搞懂他是谁你只是想跟风取悦怕掉队他是爱豆不是网络暴力的圣杯 ​,0
为什么ikun会觉得小吴在搞他啊，明显是蔡徐坤想学小吴合作NBA才会被群嘲，才会被挖出打篮球视频，进而发现鸡你太美。罪魁祸首是蔡徐坤想走小吴路子结果能力不够踩坑里了。蔡徐坤如果还不醒悟，继续学人家路子，就继续摔坑吧！毕竟大厦不是一天盖好的 ​,1,comment:
#蔡徐坤停止与NBA合作# 蔡徐坤仅是2019年新春贺岁大使，从来都不是NBA形象大使或者代言人。而他拍摄的三则宣传片也只是以球迷身份，并未收取商业费用。蔡徐坤和粉丝始终坚持一个中国原则，祖国利益高于一切。合作已经结束，也及时表明了立场。请不要再抖机灵造谣艾特他了，善良一点。
今年国辩A组的辩题是“NBA应不应该请蔡徐坤担任中国区的形象大使”蔡徐坤实红了 ​​​,1
蔡徐坤并不是NBA形象大使，他是2018年的NBA新春贺岁大使；其次，如果你的爱好是打篮球的话，你的球技真的很差，蔡徐坤把篮球当作爱好，一个会自己写词写歌的正能量爱豆，但你真的连模仿也差的远了，还有请尊重自己的爱好。再者你打球的样子真的一丁点也不像蔡徐坤，练练球技吧。 ​,0
你问这个问题就有问题，请问蔡徐坤当了nba的大使了吗，给代言费了吗，只是拍了个祝福视频而已就被扣了个锅说成代言了，你好好去看下那个视频，长点脑子再提问 蔡徐坤真的适合做中国NBA形象大使吗？！ ​,0,comment:#蔡徐坤停止与NBA合作# 蔡徐坤仅是2019年新春贺岁大使，从来都不是NBA形象大使或者代言人。而他拍摄的三则宣传片也只是以球迷身份，并未收取商业费用。蔡徐坤和粉丝始终坚持一个中国原则，祖国利益高于一切。合作已经结束，也及时表明了立场。请不要再抖机灵造谣艾特他了，善良一点。
据说蔡徐坤这次能成为NBA大使，离不开自身的努力，当时坤坤通过无数次的申请，最终米国实在是受不了了，就给坤坤安排了一场比赛，此次与蔡徐坤对局的是米国迈阿密幼儿园队，当蔡徐坤接到这个通知时脸色苍白，身上冷汗直流，但坤坤不惧艰险，硬着头皮接受了对决。比赛开始，蔡徐坤跳球，倚仗着高跟鞋优 ​ ,0
就火箭内线这水平 今年宗光君还是颁给勇士吧 卡佩拉这种蓝领真的没用，现在NBA就像蔡徐坤,1
快乐大本营这是有多想不开啊，居然请蔡徐坤。。。真羡慕郑爽、马天宇、杨超越等人居然可以和NBA大使一起打球，球技一定会突飞猛进的，加油，舞技肯定也会突飞猛进的 ​,1,comment:#蔡徐坤停止与NBA合作# 蔡徐坤仅是2019年新春贺岁大使，从来都不是NBA形象大使或者代言人。而他拍摄的三则宣传片也只是以球迷身份，并未收取商业费用。蔡徐坤和粉丝始终坚持一个中国原则，祖国利益高于一切。合作已经结束，也及时表明了立场。请不要再抖机灵造谣艾特他了，善良一点。
蔡黑每天都有十万个为什么？为什么蔡徐坤能成为nba新春大使？为什么蔡徐坤是中牙友谊大使？为什么蔡徐坤是五四青年？为什么蔡徐坤能火？nba请的蔡徐坤你不骂nba 西班牙请的蔡徐坤你不骂西班牙 新京报评的 你不骂新京报 你只能骂骂蔡徐坤和他粉丝 因为nba 西班牙 新京报压根儿就看不见你 ​,1,comment:#蔡徐坤停止与NBA合作# 蔡徐坤仅是2019年新春贺岁大使，从来都不是NBA形象大使或者代言人。而他拍摄的三则宣传片也只是以球迷身份，并未收取商业费用。蔡徐坤和粉丝始终坚持一个中国原则，祖国利益高于一切。合作已经结束，也及时表明了立场。请不要再抖机灵造谣艾特他了，善良一点。
看了吴亦凡的运球后再看蔡徐坤的，嗯。。。#NBA吐槽大会##NBA##吴亦凡# SLAMDUNK-MAN的秒拍视频 ​,1,comment:
#蔡徐坤停止与NBA合作# 蔡徐坤仅是2019年新春贺岁大使，从来都不是NBA形象大使或者代言人。而他拍摄的三则宣传片也只是以球迷身份，并未收取商业费用。蔡徐坤和粉丝始终坚持一个中国原则，祖国利益高于一切。合作已经结束，也及时表明了立场。请不要再抖机灵造谣艾特他了，善良一点。
新国辩A组辩题NBA应不应该请蔡徐坤担任中国区大使，想围观神仙打架​,1
即使在硬汉如云的美职篮联盟里，也不乏娘炮#蔡徐坤打篮球# NBA最娘的球员是谁吗？他来自犹他爵士乔治·尼昂，因为尼昂娘~ ​,1,comment:
#蔡徐坤停止与NBA合作# 蔡徐坤仅是2019年新春贺岁大使，从来都不是NBA形象大使或者代言人。而他拍摄的三则宣传片也只是以球迷身份，并未收取商业费用。蔡徐坤和粉丝始终坚持一个中国原则，祖国利益高于一切。合作已经结束，也及时表明了立场。请不要再抖机灵造谣艾特他了，善良一点。
我不喜欢蔡徐坤 但是也不会去黑他 你们这么牛逼NBA咋不请你呢哈哈哈哈哈  酸臭 ​,1,comment:#蔡徐坤停止与NBA合作# 蔡徐坤仅是2019年新春贺岁大使，从来都不是NBA形象大使或者代言人。而他拍摄的三则宣传片也只是以球迷身份，并未收取商业费用。蔡徐坤和粉丝始终坚持一个中国原则，祖国利益高于一切。合作已经结束，也及时表明了立场。请不要再抖机灵造谣艾特他了，善良一点。
蔡徐坤网络暴力真的受够了 每天在何处写着我爱唱跳 rap和唱作的这些人 有本事你们也来唱一个跳一个 rap一个 只会躲在网络后面当一个键盘侠有什么用爱打篮球有什么错 哪一个男孩子不爱 而且都说了是作为球迷代表而不是代言nba  每天拿别人开玩笑 拿抹黑别人做乐子,0
某群演选拔大赛上，有选手现场模仿NBA形象大使蔡徐坤打球和跳舞，评委老师看完后评价道：NBA照你这么打，明天就解散了。,0,comment:
#蔡徐坤停止与NBA合作# 蔡徐坤仅是2019年新春贺岁大使，从来都不是NBA形象大使或者代言人。而他拍摄的三则宣传片也只是以球迷身份，并未收取商业费用。蔡徐坤和粉丝始终坚持一个中国原则，祖国利益高于一切。合作已经结束，也及时表明了立场。请不要再抖机灵造谣艾特他了，善良一点。
我喜欢打篮球的他，我喜欢他的舞台，我喜欢他的rap 我喜欢那个在舞台散发光芒的蔡徐坤,0
蔡徐坤这个事吧，不要来恶心NBA，估计没那么多人黑他。,0
怎么不想想他是代言NBA篮球大使才被黑的要点脸吧,0
#B站回应蔡徐坤律师函#要不让法律也来判定一下谁做nba大使？ ​,1
从NBA的形象大使开始就一直被黑，开始只是玩笑，现在有点过分了！坤喜欢打篮球，这都不可以吗，他的确是美国校队的，拜托不了解就不要随便跟风,0
#支持蔡徐坤维权# 蔡徐坤终于想起来维权了 代言nba新春大使 也是双方达成协议互利共生 本来就不是什么职业篮球手 从头到尾蔡徐坤也没说过一句自己牛逼自己厉害 被黑了两三个月,0
蔡徐坤被网络暴力用法律保护自己还有错了？篮球只是人家业余爱好在偶练打篮球是为了综艺效果,0
#B站回应蔡徐坤律师函#NBA形象大使流量背后的悲哀。,0
#B站回应蔡徐坤律师函#蔡徐坤一天不拒绝代言NBA，广大球迷们一天也不会停止嘲笑她，诋毁她，讽刺她，模仿她。,0
#蔡徐坤给B站发律师函#搞清楚那些跟风的，人家只是个NBA新春贺岁大使，只是个球迷的代表，人家蔡徐坤也是有自知之明的人，本身也就是个篮球爱好者,0
#蔡徐坤给B站发律师函#NBA形象大使不会篮球，没问题啊男孩可爱?没问题恶心人的就是ikun粉丝,0
#蔡徐坤nba形象大使#正好在写关于文化的东西，所以……这形象大使理论上算不算中国文化输出,0
#蔡徐坤给B站发律师函#代言nba形象大使是他做的最错的一件事 ,0
恭喜坤坤~成功进军王者荣耀打篮球#NBA吐槽大会#,1
蔡徐坤，你个垃圾，你要是代言LOL，我跟你没完，不要因为自己是个所谓的NBA形象大使，就可以为所欲为,0
总感觉蔡徐坤是在走黑红路线，全网黑的莫名其妙，除了NBA形象大使名不副实和表现油腻之外没有其他明显黑点了。下一步会不会要洗白啊…… ​,0
以蔡徐坤为单位，白敬亭的这波运球有几坤？,0
NBA给大家表演一个蔡徐坤#篮球##NBA吐槽大会#,1
带粉丝蹦迪啊！坤哥#蔡徐坤NBA代言人# ​,1
#蔡徐坤nba形象大使##蔡徐坤#  成为了每个篮球爱好者模仿的经典动作～,1,comment:已然红到Cosplay界了，漫展上有人模范蔡徐坤打篮球
国内球迷模仿蔡徐坤打球参加节目这也太形象了吧,1
小伙参加海选表演才艺，表示只会模仿NBA形象大使蔡徐坤，全场看了表演暴笑哈哈哈哈哈,1,comment:已然红到Cosplay界了，漫展上有人模范蔡徐坤打篮球
蔡徐坤是“NBA形象大使”，打篮球打出国际了！,1,comment:已然红到Cosplay界了，漫展上有人模范蔡徐坤打篮球
当你把NBA新春代盐人蔡徐坤做进游戏里会发什么呢？你打游戏好像蔡徐坤哦！,1,comment:已然红到Cosplay界了，漫展上有人模范蔡徐坤打篮球
坏人太多！你们就是这样对NBA中国形象大使蔡徐坤的吗？,1
看完蔡徐坤生涯5佳球，还有谁不服,1
现在只要在任何社交app上提到篮球，下面必有蔡徐坤,1
我觉得nba新春贺岁大使已经配不上他了，怎么也得升个几个咖位吧亚太地区nba总代言人我觉得还算ok,1
首先，蔡徐坤并不是NBA形象大使，他是2018年的NBA新春贺岁大使；其实，如果你的爱好是打篮球的话，你的球技真的很差，蔡徐坤把篮球当作爱好，一个会唱跳，会rap，会自己写词写歌的能量爱豆，但你真的连模仿也差的远了，还有请尊重自己的爱好。,0
真的打球技术特别好NBA未来的希望加油#蔡徐坤#,0
请记住蔡徐坤在NBA的新春贺岁视频他只是一个球迷。然而在这个视频当中，这个人把这种比赛当做一个儿戏，不尊重比赛,0,comment:已然红到Cosplay界了，漫展上有人模范蔡徐坤打篮球
感觉蔡徐坤后悔做NBA形象大使了,0,comment:已然红到Cosplay界了，漫展上有人模范蔡徐坤打篮球
我一直以为蔡徐坤当nba形象大使只是网友为了黑而黑，没想到这原来是真的。鸡你不但太美而且太厉害了。,0
蔡徐坤就是喜欢打篮球怎么了 你们各个都是NBA候选人? ​,1
“你们的青春属于韦德，属于诺维斯基，他们今天退役了，你们的青春也已逝去，而我的青春才刚刚开始，我的青春，属于蔡徐坤,1
听说蔡徐坤是打篮球的？是CBA还是NBA的？只知道在微博上很火，但是一直不知道干嘛的？反串演员？青衣？唱歌的还是演电视的还是运动员还是直播网红？有没有人告诉它是干嘛的，性别和职业一直没搞清楚。真诚求教。,1
蔡徐坤NBA新春贺岁大使# 帅气的篮球少年,0
这黑人小哥是模仿篮球巨星蔡徐坤最像的！,1
我知道的几乎所有蔡徐坤的黑子都是从那个NBA新春广告后出现的。 真的不要随便接广告啊,0,comment:
#蔡徐坤停止与NBA合作# 蔡徐坤仅是2019年新春贺岁大使，从来都不是NBA形象大使或者代言人。而他拍摄的三则宣传片也只是以球迷身份，并未收取商业费用。蔡徐坤和粉丝始终坚持一个中国原则，祖国利益高于一切。合作已经结束，也及时表明了立场。请不要再抖机灵造谣艾特他了，善良一点。
谢谢祝福 我巴不得像蔡徐坤 而且他篮球也不差 不过没有你们好 毕竟你们人均NBA职业水平,1
代言NBA应该是蔡徐坤最后悔的事情。在女人面前耍帅，她们是不懂。还敢到男的面前耍，那就是作死了。别怪网友黑，多想想为什么。,0
论某位丢脸丢到大洋彼岸的女明星#蔡徐坤NBA新春贺岁大使# ​,1
蔡徐坤是一个非常努力的男孩子，So NBA选他作新春大使。何必顺应，不惧流言。,0
讲个笑话，蔡徐坤是NBA中国区的形象大使感受一下这球技! ​,1
我外甥说蔡徐坤代言NBA和乔丹代言苏菲有什么区别,1
蔡徐坤代言NBA大使……虽然我不看NBA#纪念这一刻# ，但我也知道这和叫乔丹代言苏菲一样扯淡。,1
鸡你太美！蔡徐坤篮球水平已超越NBA！,1
因为对篮球没啥兴趣所以看NBA的朋友在我面前挺有优越感，现在我只需反问一句“是蔡徐坤代言的那个NBA么？”对方顿时气焰全消。,1
我看到篮球想到的是运动，热血，nba，科比，乔丹，你看到篮球想到的是蔡徐坤，我寻思着你们是得了篮球ptsd吧,1
蔡徐坤，很菜很虚很鲲，NBA形象大使，简称菜虚鲲,1
蔡徐坤怎么了，人家努力成功怎么了，人家代言nba形象大使怎么了，你们只会嘴上说人家不配，但是他为了今天的成绩背后付出的努力你们看得到吗？反正我是没看到！！！！,1
蔡徐坤到底是什么背景啊？？为什么能当完NBA大使 又能来当LOL代言人 鸡你太美？,1
奥巴马的篮球水平究竟如何？比起蔡徐坤，有过之而无不及！,1
对于蔡徐坤运球，我只想说，外行人是看热闹，内行人…也看热闹,1
你打球像蔡徐坤，你打拳击像鹿晗,1
NBA老外都开始模仿蔡徐坤老师的灵魂运球了。,1
恭喜蔡徐坤加入NBA！ 首轮第七顺位！,1
科技改变生活！！！终于可以在NBA中看到蔡徐坤老师的身影了,1
网友制作的浩克单打蔡徐坤，什么水平？,1
如果有人说你：“你打球真像蔡徐坤”，那么毫无疑问，那个人给了你NBA最具有荣耀的称呼,1
直到今天黑子也在给蔡徐坤提升title，NBA代言人可不是粉丝吹的啊 ​,1
我觉得8蔡徐坤既然代言nba了，被嘲讽被模仿也是必然的,1
跟蔡徐坤学过运球的欧文,1
我反对蔡徐坤做NBA大使，仅仅是因为我热爱篮球,1
听说昨天蔡徐坤去指导欧文打球了,1
哈登61分确实恐怖，但跟NBA代言人蔡徐坤相比，还是不行！,1
不说NBA了，就整个篮球产业都要感谢蔡徐坤，连篮球写成蓝球的人，现在都知道烂梗了,1
搞不懂为啥蔡徐坤会是中国NBA形象代言人。。。这估计是今年最好笑的笑话了,1
詹姆斯这才是蔡徐坤真正的运球,1
蔡徐坤，打篮球太帅了，简直是NBA未来之星，,1,comment:#蔡徐坤停止与NBA合作# 蔡徐坤仅是2019年新春贺岁大使，从来都不是NBA形象大使或者代言人。而他拍摄的三则宣传片也只是以球迷身份，并未收取商业费用。蔡徐坤和粉丝始终坚持一个中国原则，祖国利益高于一切。合作已经结束，也及时表明了立场。请不要再抖机灵造谣艾特他了，善良一点。
我有精神病，我错了我不该说我们坤坤坤坤篮球打的超棒的！,1
巅峰期的蔡徐坤能进NBA吗？ ​,1,comment:#蔡徐坤停止与NBA合作# 蔡徐坤仅是2019年新春贺岁大使，从来都不是NBA形象大使或者代言人。而他拍摄的三则宣传片也只是以球迷身份，并未收取商业费用。蔡徐坤和粉丝始终坚持一个中国原则，祖国利益高于一切。合作已经结束，也及时表明了立场。请不要再抖机灵造谣艾特他了，善良一点。
北美篮球训练师模仿蔡徐坤的招牌动作可以说抓住了精髓,1
NBA官方真没看错人！篮球达人蔡徐坤将运球动作融入舞蹈，视觉效果炸裂！,1
蔡徐坤打篮球要笑死我，照这打法估计明天NBA就得解散了,1
李宇琪在SNH48偶像运动会上说自己会打花式篮球，然后现场上演模仿蔡徐坤老师打篮球,1
蔡徐坤回应新歌《蒙着眼》的编舞是跳打篮球动作。,1,forward:@ 蔡徐坤 早习惯过无人问津一旁的冷眼 只要剩最后一束光就不惜一切 不痛不痒不变 我相信真相会来 别蒙着眼
用歌曲回应争议，这是蔡徐坤的风格,0
打破偏见 看见蔡徐坤 聆听他内心深处的声音 别《蒙着眼》,0,comment:@ 蔡徐坤 早习惯过无人问津一旁的冷眼 只要剩最后一束光就不惜一切 不痛不痒不变 我相信真相会来 别蒙着眼
真的很让人心疼了“那就跟风耍一哈”他真的承受太多了,0,comment:@ 蔡徐坤 早习惯过无人问津一旁的冷眼 只要剩最后一束光就不惜一切 不痛不痒不变 我相信真相会来 别蒙着眼
歌词写的是蔡徐坤一路以来的经历，面对网友的谩骂，嘲讽，恶搞以及人身攻击，他从未回应，而是通过歌词来表达自己的态度，还有高贵的网络朋友，不要再说，这唱的是什么玩意了，显得很没水平，他的歌都是结合舞台，是唱跳！,0,comment:@ 蔡徐坤 早习惯过无人问津一旁的冷眼 只要剩最后一束光就不惜一切 不痛不痒不变 我相信真相会来 别蒙着眼
用歌曲回应争议，我觉得蔡徐坤很棒！是该看清真相别蒙着眼了！,0,comment:@ 蔡徐坤 早习惯过无人问津一旁的冷眼 只要剩最后一束光就不惜一切 不痛不痒不变 我相信真相会来 别蒙着眼
彩色世界里，与众不同的俏皮绅士，一路挥写青春，一路永怀热血，没人会记得他做过什么努力，而他只顾日月星辰，别再《蒙着眼》，相信真相会来,0,comment:@ 蔡徐坤 早习惯过无人问津一旁的冷眼 只要剩最后一束光就不惜一切 不痛不痒不变 我相信真相会来 别蒙着眼
无人问津，备受冷眼，@蔡徐坤 用固执与偏执闯入视线，蒙着眼，感受内心最真实的体验,0,comment:@ 蔡徐坤 早习惯过无人问津一旁的冷眼 只要剩最后一束光就不惜一切 不痛不痒不变 我相信真相会来 别蒙着眼,comment:@ 蔡徐坤 早习惯过无人问津一旁的冷眼 只要剩最后一束光就不惜一切 不痛不痒不变 我相信真相会来 别蒙着眼
选择抓住光芒逆风前行，用音乐撕碎流言蜚语，真相总会来到，别蒙着眼拒绝,0,comment:@ 蔡徐坤 早习惯过无人问津一旁的冷眼 只要剩最后一束光就不惜一切 不痛不痒不变 我相信真相会来 别蒙着眼,comment:@ 蔡徐坤 早习惯过无人问津一旁的冷眼 只要剩最后一束光就不惜一切 不痛不痒不变 我相信真相会来 别蒙着眼
蔡徐坤是我见过清清白白然而被设计黑得最严重的人，他的学生粉丝很多也在遭受着校园暴力，这都是无良媒体和网络跟风狗造成的,0
连兴趣爱好都要被嘲讽，热爱本身有什么错？不要隔着屏幕做一个施暴者！,0
建议用律师han回应,1
今天在打卡的时候看到一个小孩儿在跟他妈妈说蔡徐坤是谁，然后她说是打篮球的，然后我就说他是一个歌手。她看了我一眼然后我就瞪回去了,1
土拨鼠争抢食物的样子像极了打篮球时，抢篮板的蔡徐坤,1
嗯，我不太会夸人，只能说真的真的没有辜负我的期待@蔡徐坤 你真的值得更好,0
不管未来还有什么腥风血雨，IKUN会一直陪你走下去[鲜花]《YOUNG》超棒的!@蔡徐坤,0,commet:@蔡徐坤《YOUNG》MV年轻，无须圆滑地被周遭同化。坚持所爱，热血而上。
我哥太棒了 专辑大卖,0
太燃啦，年轻就要敢闯敢干@蔡徐坤,0
我的天，哥你是不准备让我们学会的节奏啊@蔡徐坤,1
我坤太赞了！！！！wsl,0
明天的舞台也一定是最耀眼的那一个。,0,commet:@蔡徐坤《YOUNG》MV年轻，无须圆滑地被周遭同化。坚持所爱，热血而上。
鸡你实在是太美,1
行动代号：黎明杀鸡。友军准备集结！,1
你可真有素质，遗传了你妈，真棒啊！,1
宝贝你妈没教给你什么是素质么,1
你们这样欺负一个女生不太好吧,1
他的粉丝素质真差，在网上乱骂艺人 粉丝行为，偶像买单,0,commet:@蔡徐坤《YOUNG》MV年轻，无须圆滑地被周遭同化。坚持所爱，热血而上。
骂的是蔡徐坤，雨女无瓜。如果现实中有人骂你蔡徐坤能替你说话，那你可以,0,commet:@蔡徐坤《YOUNG》MV年轻，无须圆滑地被周遭同化。坚持所爱，热血而上。
是哈。翻了半天终于找到个正常的评论。我估计前面的都是假人，专门刷的,1,commet:@蔡徐坤《YOUNG》MV年轻，无须圆滑地被周遭同化。坚持所爱，热血而上。
今天以一个路人的身份，我要说两句，你们积点口德好吧？为什么要这么骂这个努力的少年？你们知道他有多不容易吗？有本事你们也去把脸丢到国外,1
谢谢你的坚持，谢谢你的努力。让你的善良可以被更多人感受到，偶像蔡徐坤，带给粉丝更多的是感动，坚强。他的努力激励着每一个人，他将会变成更好的他,0
“趁年轻，勇于突破。音乐响起，舞台升起，去打破定义，去创造未来。少年无畏，勇敢前行！”,0,commet:@蔡徐坤《YOUNG》MV年轻，无须圆滑地被周遭同化。坚持所爱，热血而上。
啊啊啊啊啊啊啊啊我真的被你帅炸了,0,commet:@蔡徐坤《YOUNG》MV年轻，无须圆滑地被周遭同化。坚持所爱，热血而上。
蔡徐坤的20岁，真是传奇！很酷的坤坤,0,commet:@蔡徐坤《YOUNG》MV年轻，无须圆滑地被周遭同化。坚持所爱，热血而上。
哥 你真棒 你对音乐的热爱 对舞台的热爱 我们一直在你身后 永远支持你的音乐梦 我们是一体的 爱你,0,commet:@蔡徐坤《YOUNG》MV年轻，无须圆滑地被周遭同化。坚持所爱，热血而上。
每个人都有自己的青春时代，而我正值青春，我喜欢的偶像是你蔡徐坤，我从你身上感受到了年轻的热血和激情，而我也在喜欢你的过程中慢慢长大，年轻就是要《YOUNG》！！！,0,commet:@蔡徐坤《YOUNG》MV年轻，无须圆滑地被周遭同化。坚持所爱，热血而上。
放自由不羁永不服输的灵魂，灵动的鼓点诠释YOUNG的精神，燃翻全场~,0,commet:@蔡徐坤《YOUNG》MV年轻，无须圆滑地被周遭同化。坚持所爱，热血而上。
你笑起来真像好天气。,0
喜欢你就像在千万颗闪烁的繁星里爱上了一颗星星，你不自知的温柔像世间万物轻轻被你的星光揉拭,0
游说万乘苦不早，著鞭跨马涉远道。蔡徐坤 @蔡徐坤,0
不被保护的年轻也许残酷，但，也可以很酷,0
请勇敢向前走去，我们一直在你身后。,0,commet:@蔡徐坤《YOUNG》MV年轻，无须圆滑地被周遭同化。坚持所爱，热血而上。
太好听了妈妈爱你！,0
梦想只要能持久，就能成为现实。我们不就是生活在梦想中的吗？蔡徐坤,0,commet:@蔡徐坤《YOUNG》MV年轻，无须圆滑地被周遭同化。坚持所爱，热血而上。
蔡徐坤啊 我超级喜欢你的啦 就像小熊喜欢蜂蜜 小朋友喜欢棉花糖 哪里都是甜甜的@蔡徐坤,0
我相信真相会来 我也会陪着你一起等真相来 别蒙着眼,0,comment:@ 蔡徐坤 早习惯过无人问津一旁的冷眼 只要剩最后一束光就不惜一切 不痛不痒不变 我相信真相会来 别蒙着眼
世界太多批量生产，你是我们的独一无二。@蔡徐坤,0
你也就只有小孩子粉,1
你是真的菜。公鸡不是公鸡。母鸡又不像母鸡。你是泰国进口来的吧。,1
到了大学 不能被同化 加油坚持自我,0
加油，做好自己的鸡，你是最娘的 棒！,1
我的坤好棒哦！不打篮球了吗？,1
对不起，我错怪你了，别人是真的没你强！,1
辗转各地四个月，是你的心血，最棒的就是你啦，晚安 @蔡徐坤,0,commet:@蔡徐坤《YOUNG》MV年轻，无须圆滑地被周遭同化。坚持所爱，热血而上。
：年轻，无须圆滑地被周遭同化。 坚持所爱，热血而上！ 你太酷了,1
闻风来这看，这样子叫偶像？鄙视,0
亲爱的姑娘！,1
这里的评论千篇一律，这很无聊。评论写点有趣的啊。,1
这小伙子打球厉害,1
原来你就是蔡徐坤啊,1
第一次看 太厉害了 必须支持坤,0
是年纪大了吗？这也是歌吗，怎么作词怎么作曲的,1,commet:@蔡徐坤《YOUNG》MV年轻，无须圆滑地被周遭同化。坚持所爱，热血而上。
小葵，你最近有点飘啊,1
蔡徐坤，梳中分，花式运球有点昏；烟熏妆，护手霜，看他打球心里慌；背带裤，增高鞋，裤带拴着蝴蝶结；会唱歌，能跳舞，不知是公还是母,1
你个蔡徐坤,1
蹭我家TFBOYS的热度很好玩哈,1
好喜欢蔡徐坤，好想跟他一起打篮球,1
完了，我竟然觉得蔡徐坤的歌有点好听……作为一枚年轻的阿姨……我……,0
2642万粉丝有2600是黑的吧,0
还是等着你GD大爷回来之后给你上上课吧，,1
cxk出来打球,1
哥哥我爱你，我要和你打篮球,1
